Date,Price,Open,High,Low,Change %
05/08/2020,172.43,172.16,172.6,171.43,0.12
05/11/2020,172.33,172.5,172.85,171.68,-0.06
05/12/2020,173.21,172.32,173.28,172.13,0.51
05/13/2020,173.07,173.19,173.49,172.32,-0.08
05/14/2020,172.99,173.16,173.89,172.8,-0.05
05/15/2020,173.63,172.96,173.84,172.81,0.37
05/18/2020,172.33,173.63,173.63,172.14,-0.75
05/19/2020,172.58,172.33,172.62,171.75,0.15
05/20/2020,173.03,172.57,173.33,172.39,0.26
05/21/2020,173.32,173.04,173.66,172.88,0.17
05/22/2020,174.0,173.38,174.4,173.25,0.39
05/25/2020,173.88,173.97,174.34,173.52,-0.07
05/26/2020,172.53,173.83,174.03,172.27,-0.78
05/27/2020,172.71,172.54,173.1,172.19,0.1
05/28/2020,173.24,172.71,173.38,172.36,0.31
05/29/2020,172.56,173.26,173.6,172.29,-0.39
06/01/2020,171.58,172.57,172.76,171.39,-0.57
06/02/2020,171.81,171.6,172.43,171.25,0.13
06/03/2020,170.88,171.75,171.88,170.62,-0.54
06/04/2020,171.09,170.84,171.36,170.55,0.12
06/05/2020,169.74,171.05,171.31,169.42,-0.79
06/08/2020,169.11,169.72,170.35,168.81,-0.37
06/09/2020,169.34,168.97,169.73,168.85,0.14
06/10/2020,168.64,169.36,169.62,167.66,-0.41
06/11/2020,170.73,168.64,170.93,168.21,1.24
06/12/2020,169.94,170.77,171.31,169.69,-0.46
06/15/2020,170.45,169.91,171.5,169.78,0.3
06/16/2020,171.07,170.48,171.59,169.81,0.36
06/17/2020,171.56,171.03,171.78,170.77,0.29
06/18/2020,171.05,171.57,171.88,170.51,-0.3
06/19/2020,171.37,170.9,171.44,170.33,0.19
06/22/2020,171.12,171.33,171.81,170.94,-0.15
06/23/2020,171.19,171.26,172.19,170.68,0.04
06/24/2020,170.41,171.05,171.17,169.58,-0.46
06/25/2020,169.87,170.41,170.76,169.61,-0.32
06/26/2020,170.08,169.76,170.16,169.06,0.12
06/29/2020,169.42,170.11,170.37,169.22,-0.39
06/30/2020,169.76,169.34,170.19,168.79,0.2
07/01/2020,169.94,169.66,170.44,169.54,0.11
07/02/2020,169.69,169.98,170.31,169.28,-0.15
07/03/2020,169.74,169.69,170.21,169.41,0.03
07/06/2020,169.84,169.7,170.05,169.31,0.06
07/07/2020,170.63,169.68,170.69,169.36,0.47
07/08/2020,170.29,170.72,171.04,170.03,-0.2
07/09/2020,171.16,170.31,171.4,170.07,0.51
07/10/2020,171.47,171.19,172.16,171.0,0.18
07/13/2020,172.04,171.48,172.12,171.25,0.33
07/14/2020,171.96,171.98,172.58,171.49,-0.05
07/15/2020,171.84,172.0,172.25,171.11,-0.07
07/16/2020,172.44,171.81,172.49,171.66,0.35
07/17/2020,172.18,172.49,172.64,171.86,-0.15
07/20/2020,171.97,172.12,172.4,171.82,-0.12
07/21/2020,171.05,171.97,171.99,170.78,-0.53
07/22/2020,171.05,171.07,171.4,170.62,0.0
07/23/2020,171.61,170.96,171.82,170.79,0.33
07/24/2020,171.25,171.61,171.78,171.05,-0.21
07/27/2020,170.95,171.25,171.29,170.45,-0.18
07/28/2020,171.34,170.88,171.47,170.07,0.23
07/29/2020,169.96,171.36,171.36,169.88,-0.81
07/30/2020,169.75,169.95,170.87,169.57,-0.12
07/31/2020,171.19,169.8,171.43,169.42,0.85
08/03/2020,170.85,171.14,171.5,170.71,-0.2
08/04/2020,171.12,170.87,171.43,170.62,0.16
08/05/2020,171.01,171.13,171.16,170.49,-0.06
08/06/2020,170.27,171.06,171.06,170.19,-0.43
08/07/2020,170.66,170.26,170.96,170.06,0.23
08/10/2020,170.37,170.59,170.71,169.95,-0.17
08/11/2020,170.75,170.39,170.83,170.11,0.22
08/12/2020,170.63,170.66,170.85,170.28,-0.07
08/13/2020,170.65,170.53,170.81,170.24,0.01
08/14/2020,170.79,170.61,170.99,170.36,0.08
08/17/2020,170.81,170.76,171.05,170.5,0.01
08/18/2020,171.01,170.78,171.59,170.67,0.12
08/19/2020,170.83,170.98,171.29,170.25,-0.11
08/20/2020,171.39,170.78,172.01,170.67,0.33
08/21/2020,172.3,171.32,172.52,171.1,0.53
08/24/2020,171.84,172.32,172.41,171.62,-0.27
08/25/2020,171.78,171.79,172.05,171.27,-0.03
08/26/2020,172.06,171.81,172.38,171.6,0.16
08/27/2020,172.27,172.04,172.35,171.81,0.12
08/28/2020,171.97,172.25,172.56,171.81,-0.17
08/31/2020,173.48,171.97,173.49,171.72,0.88
09/01/2020,173.63,173.47,173.94,172.95,0.09
09/02/2020,173.97,173.69,174.23,173.44,0.2
09/03/2020,174.06,173.98,174.28,173.53,0.05
09/04/2020,173.54,174.0,174.17,173.4,-0.3
09/07/2020,173.89,173.56,174.06,173.34,0.2
09/08/2020,173.84,173.82,174.09,173.44,-0.03
09/09/2020,173.4,173.83,174.0,173.13,-0.25
09/10/2020,173.85,173.35,173.85,173.06,0.26
09/11/2020,173.77,173.85,174.07,173.43,-0.05
09/14/2020,173.42,173.82,173.95,173.16,-0.2
09/15/2020,173.92,173.54,174.21,173.25,0.29
09/16/2020,173.59,174.04,174.28,173.2,-0.19
09/17/2020,172.74,173.65,174.25,172.7,-0.49
09/18/2020,172.03,172.88,173.04,171.46,-0.41
09/21/2020,170.97,172.1,172.16,171.01,-0.62
09/22/2020,171.58,171.17,171.79,170.77,0.36
09/23/2020,171.85,171.63,172.16,171.02,0.16
09/24/2020,171.17,171.91,172.26,171.14,-0.4
09/25/2020,172.05,171.28,172.63,171.1,0.51
09/28/2020,171.27,172.11,172.32,171.29,-0.45
09/29/2020,171.42,171.38,171.99,171.1,0.09
09/30/2020,171.41,171.47,172.03,171.32,-0.01
10/01/2020,171.21,171.51,171.68,170.93,-0.12
10/02/2020,171.72,171.25,172.04,171.14,0.3
10/05/2020,170.37,171.76,171.9,170.32,-0.79
10/06/2020,171.44,170.42,171.71,170.29,0.63
10/07/2020,170.39,171.54,171.79,170.25,-0.61
10/08/2020,169.49,170.43,170.71,169.41,-0.53
10/09/2020,170.77,169.53,171.38,169.46,0.76
10/12/2020,170.13,170.83,171.9,170.1,-0.37
10/13/2020,170.17,170.22,170.76,169.91,0.02
10/14/2020,170.79,170.28,171.03,169.46,0.36
10/15/2020,170.22,170.85,171.05,169.84,-0.33
10/16/2020,170.49,170.29,171.18,170.07,0.16
10/19/2020,170.57,170.54,170.88,170.01,0.05
10/20/2020,170.47,170.7,170.88,170.16,-0.06
10/21/2020,170.26,170.57,170.76,169.8,-0.12
10/22/2020,169.69,170.36,170.7,169.57,-0.33
10/23/2020,168.62,169.82,170.12,168.7,-0.63
10/26/2020,168.7,168.76,169.13,168.46,0.05
10/27/2020,168.37,168.72,168.85,167.63,-0.2
10/28/2020,168.63,168.41,169.49,167.79,0.15
10/29/2020,168.27,168.7,169.21,168.3,-0.21
10/30/2020,169.79,168.37,170.21,168.26,0.9
11/02/2020,169.27,169.83,169.98,169.26,-0.31
11/03/2020,169.37,169.34,169.91,169.15,0.06
11/04/2020,169.34,169.43,170.54,168.74,-0.02
11/05/2020,169.87,169.79,170.64,169.35,0.31
11/06/2020,169.52,170.04,170.4,168.97,-0.21
11/09/2020,168.76,169.69,169.78,168.04,-0.45
11/10/2020,168.83,168.86,169.11,168.27,0.04
11/11/2020,167.73,168.88,169.01,167.67,-0.65
11/12/2020,168.55,167.77,168.81,167.46,0.49
11/13/2020,167.59,168.62,168.75,167.52,-0.57
11/16/2020,168.08,167.76,168.74,167.31,0.29
11/17/2020,168.57,168.14,168.94,167.93,0.29
11/18/2020,168.57,168.65,169.11,168.18,0.0
11/19/2020,169.03,168.69,170.01,168.6,0.27
11/20/2020,169.83,169.23,170.18,169.05,0.47
11/23/2020,169.05,169.9,170.1,168.94,-0.46
11/24/2020,168.4,169.15,169.25,168.28,-0.38
11/25/2020,168.04,168.49,168.63,167.82,-0.21
11/26/2020,168.1,168.16,168.67,167.98,0.04
11/27/2020,167.85,168.21,168.43,167.59,-0.15
11/30/2020,168.54,168.02,168.77,167.55,0.41
12/01/2020,168.2,168.69,168.88,168.07,-0.2
12/02/2020,167.59,168.32,168.63,167.49,-0.36
12/03/2020,166.88,167.63,167.9,166.43,-0.42
12/04/2020,165.89,166.93,167.16,165.38,-0.59
12/07/2020,165.93,165.95,166.41,165.34,0.02
12/08/2020,165.99,166.09,166.51,165.7,0.04
12/09/2020,165.98,166.2,166.48,165.59,-0.01
12/10/2020,165.8,166.18,166.72,165.62,-0.11
12/11/2020,166.72,166.12,167.32,165.8,0.55
12/14/2020,166.79,166.78,167.24,166.38,0.04
12/15/2020,166.58,166.9,167.45,166.4,-0.13
12/16/2020,167.2,166.62,167.85,166.38,0.37
12/17/2020,167.27,167.48,167.71,166.79,0.04
12/18/2020,168.09,167.45,168.34,167.2,0.49
12/21/2020,168.26,168.18,169.76,167.86,0.1
12/22/2020,169.59,168.6,169.8,168.32,0.79
12/23/2020,169.18,169.63,169.79,168.9,-0.24
12/24/2020,168.69,169.23,169.32,168.49,-0.29
12/25/2020,167.98,168.86,168.88,168.15,-0.42
12/28/2020,167.53,168.16,168.69,167.21,-0.27
12/29/2020,167.03,167.85,168.05,166.96,-0.3
12/30/2020,166.66,167.21,167.51,165.96,-0.22
12/31/2020,166.12,166.85,167.0,165.62,-0.32
01/01/2021,166.16,166.35,166.41,166.27,0.02
01/04/2021,168.11,166.35,168.38,166.18,1.17
01/05/2021,168.25,168.18,168.76,167.76,0.08
01/06/2021,168.31,168.43,168.65,167.87,0.04
01/07/2021,168.93,168.35,169.43,167.95,0.37
01/08/2021,168.77,168.96,169.74,168.38,-0.09
01/11/2021,169.27,168.79,169.74,168.75,0.3
01/12/2021,169.26,169.32,170.47,169.1,-0.01
01/13/2021,169.61,169.35,169.96,169.01,0.21
01/14/2021,169.23,169.77,170.51,168.96,-0.22
01/15/2021,170.21,169.28,170.59,169.11,0.58
01/18/2021,169.75,170.38,170.82,169.93,-0.27
01/19/2021,169.97,170.07,170.43,169.57,0.13
01/20/2021,169.5,170.15,170.6,169.54,-0.28
01/21/2021,170.0,169.7,170.63,169.61,0.29
01/22/2021,170.51,170.23,170.96,170.05,0.3
01/25/2021,170.12,170.55,170.63,169.87,-0.23
01/26/2021,170.26,170.18,171.13,169.91,0.08
01/27/2021,170.91,170.46,171.22,170.28,0.38
01/28/2021,172.48,170.96,172.99,170.82,0.92
01/29/2021,173.8,172.61,174.3,172.43,0.77
02/01/2021,172.59,174.0,174.4,172.6,-0.7
02/02/2021,172.7,172.76,173.24,172.32,0.06
02/03/2021,172.3,172.76,173.01,172.16,-0.23
02/04/2021,173.05,172.38,173.49,172.21,0.44
02/05/2021,172.69,173.07,174.13,172.61,-0.21
02/08/2021,172.9,172.85,173.88,172.68,0.12
02/09/2021,172.6,173.27,173.49,172.5,-0.17
02/10/2021,171.16,172.65,173.15,171.04,-0.83
02/11/2021,170.55,171.33,171.57,170.65,-0.36
02/12/2021,170.62,170.81,171.5,170.6,0.04
02/15/2021,170.42,171.0,171.26,170.43,-0.12
02/16/2021,171.24,170.68,171.8,169.85,0.48
02/17/2021,171.09,171.5,172.0,171.02,-0.09
02/18/2021,170.58,171.34,171.82,170.48,-0.3
02/19/2021,170.94,170.63,171.69,170.3,0.21
02/22/2021,171.89,171.27,172.57,170.78,0.56
02/23/2021,171.61,172.1,172.46,171.51,-0.16
02/24/2021,171.47,171.69,172.38,171.27,-0.08
02/25/2021,173.3,171.54,173.76,171.26,1.07
02/26/2021,173.51,173.43,174.8,172.8,0.12
03/01/2021,172.15,173.73,173.9,172.15,-0.78
03/02/2021,173.81,172.21,174.35,170.43,0.96
03/03/2021,174.09,173.89,174.41,172.71,0.16
03/04/2021,174.77,174.26,175.13,173.63,0.39
03/05/2021,173.61,174.81,175.78,173.36,-0.66
03/08/2021,174.78,173.76,175.3,173.35,0.67
03/09/2021,174.38,174.96,175.21,174.19,-0.23
03/10/2021,174.57,174.57,175.88,174.49,0.11
03/11/2021,174.05,174.75,175.4,173.84,-0.3
03/12/2021,174.53,174.15,175.07,173.59,0.28
03/15/2021,174.19,174.62,175.07,173.94,-0.19
03/16/2021,173.52,174.28,174.75,173.49,-0.38
03/17/2021,172.36,173.68,174.34,172.3,-0.67
03/18/2021,173.31,172.49,173.88,172.32,0.55
03/19/2021,173.42,173.41,174.3,172.96,0.06
03/22/2021,173.0,173.52,174.22,172.96,-0.24
03/23/2021,173.85,173.1,174.1,172.87,0.49
03/24/2021,173.9,173.93,174.26,173.29,0.03
03/25/2021,173.37,174.02,174.18,173.24,-0.3
03/26/2021,172.52,173.41,173.54,172.46,-0.49
03/29/2021,172.19,172.59,173.18,172.23,-0.19
03/30/2021,172.33,172.39,172.96,172.21,0.08
03/31/2021,172.0,172.49,172.76,171.74,-0.19
04/01/2021,171.9,172.14,172.44,171.62,-0.06
04/02/2021,171.8,171.95,172.18,171.57,-0.06
04/05/2021,171.12,172.02,172.07,170.92,-0.4
04/06/2021,171.07,171.32,171.68,170.71,-0.03
04/07/2021,171.01,171.15,171.26,170.38,-0.04
04/08/2021,170.31,171.07,171.43,170.16,-0.41
04/09/2021,171.04,170.46,171.28,169.92,0.43
04/12/2021,171.59,171.18,172.1,170.96,0.32
04/13/2021,171.33,171.84,172.24,171.2,-0.15
04/14/2021,170.92,171.38,171.79,170.27,-0.24
04/15/2021,171.18,170.96,171.35,170.46,0.15
04/16/2021,171.2,171.23,171.95,170.56,0.01
04/19/2021,171.27,171.3,171.72,170.79,0.04
04/20/2021,171.87,171.35,172.28,170.93,0.35
04/21/2021,171.97,171.93,172.68,171.52,0.06
04/22/2021,172.34,172.04,172.79,171.77,0.22
04/23/2021,171.59,172.57,172.77,171.54,-0.44
04/26/2021,171.17,171.79,171.97,170.98,-0.24
04/27/2021,171.73,171.21,171.91,170.93,0.33
04/28/2021,171.26,171.74,172.04,171.07,-0.27
04/29/2021,171.1,171.34,171.62,170.79,-0.09
04/30/2021,172.56,171.16,172.93,170.96,0.85
05/03/2021,173.05,172.66,173.77,172.32,0.28
05/04/2021,173.89,173.09,174.39,172.84,0.49
05/05/2021,173.73,173.93,174.29,173.35,-0.09
05/06/2021,173.21,173.77,174.09,173.16,-0.3
05/07/2021,172.71,173.35,173.93,172.48,-0.29
05/10/2021,174.01,173.02,174.26,172.92,0.75
05/11/2021,173.99,174.05,174.69,173.76,-0.01
05/12/2021,175.41,174.16,175.61,174.01,0.82
05/13/2021,174.6,175.46,175.95,174.54,-0.46
05/14/2021,174.88,174.66,175.61,174.43,0.16
05/17/2021,176.52,175.01,176.99,174.91,0.94
05/18/2021,175.36,176.56,177.01,175.18,-0.66
05/19/2021,175.76,175.4,176.12,174.98,0.23
05/20/2021,175.21,175.81,176.24,175.16,-0.31
05/21/2021,175.25,175.29,175.59,174.43,0.02
05/24/2021,174.97,175.29,175.57,174.91,-0.16
05/25/2021,175.04,175.04,175.82,174.74,0.04
05/26/2021,174.67,175.1,175.26,174.33,-0.21
05/27/2021,175.21,174.73,175.46,174.54,0.31
05/28/2021,174.75,175.26,175.45,174.75,-0.26
05/31/2021,173.69,174.9,175.46,173.71,-0.61
06/01/2021,173.6,173.96,174.26,173.23,-0.05
06/02/2021,174.08,173.71,174.63,173.43,0.28
06/03/2021,174.34,174.13,174.74,173.77,0.15
06/04/2021,173.63,174.37,174.82,173.38,-0.41
06/07/2021,173.58,173.67,174.13,173.39,-0.03
06/08/2021,174.62,173.63,174.8,173.35,0.6
06/09/2021,174.63,174.63,175.08,174.07,0.01
06/10/2021,173.97,174.88,175.23,173.92,-0.38
06/11/2021,174.42,174.02,174.84,173.64,0.26
06/14/2021,174.4,174.49,175.04,174.17,-0.01
06/15/2021,174.49,174.62,174.93,174.35,0.05
06/16/2021,177.05,174.52,177.76,174.21,1.47
06/17/2021,175.89,177.09,177.2,175.43,-0.66
06/18/2021,175.86,175.93,176.43,175.1,-0.02
06/21/2021,174.93,175.92,176.19,174.89,-0.53
06/22/2021,174.9,174.98,175.88,174.74,-0.02
06/23/2021,175.42,174.93,175.71,174.53,0.3
06/24/2021,174.67,175.48,175.89,174.6,-0.43
06/25/2021,174.53,174.89,175.17,174.22,-0.08
06/28/2021,175.02,174.62,175.41,174.49,0.28
06/29/2021,175.06,175.06,175.6,174.6,0.02
06/30/2021,175.06,175.1,175.37,174.35,0.0
07/01/2021,175.32,175.1,175.6,174.73,0.15
07/02/2021,174.63,175.38,175.8,174.51,-0.39
07/05/2021,174.84,174.69,175.24,174.45,0.12
07/06/2021,175.34,174.9,175.94,174.68,0.29
07/07/2021,176.32,175.48,176.78,175.27,0.56
07/08/2021,176.65,176.37,177.52,176.04,0.19
07/09/2021,176.53,176.69,177.41,176.32,-0.07
07/12/2021,176.99,176.77,177.63,176.6,0.26
07/13/2021,177.76,177.12,178.23,176.24,0.44
07/14/2021,176.88,177.79,178.13,176.63,-0.5
07/15/2021,176.58,176.9,177.66,176.24,-0.17
07/16/2021,176.16,176.72,177.1,175.85,-0.24
07/19/2021,177.28,176.34,178.1,176.24,0.64
07/20/2021,176.93,177.48,177.79,176.8,-0.2
07/21/2021,177.65,177.1,178.65,176.88,0.41
07/22/2021,177.79,177.71,178.29,177.33,0.08
07/23/2021,177.64,177.86,178.32,177.29,-0.08
07/26/2021,177.78,177.76,178.51,177.6,0.08
07/27/2021,177.13,177.82,177.99,177.03,-0.37
07/28/2021,177.2,177.3,178.71,177.05,0.04
07/29/2021,177.05,177.24,177.63,176.62,-0.08
07/30/2021,178.18,177.08,178.72,176.88,0.64
08/02/2021,177.99,178.27,178.55,177.74,-0.11
08/03/2021,177.48,178.02,178.49,177.35,-0.29
08/04/2021,177.02,177.52,177.69,176.51,-0.26
08/05/2021,176.82,177.07,177.35,176.49,-0.11
08/06/2021,176.56,176.88,177.18,176.37,-0.15
08/09/2021,176.8,176.74,177.16,176.4,0.14
08/10/2021,177.7,176.85,177.98,176.65,0.51
08/11/2021,178.08,177.75,178.85,177.6,0.21
08/12/2021,179.47,178.13,179.99,177.95,0.78
08/13/2021,179.28,179.52,180.73,179.1,-0.11
08/16/2021,179.96,179.45,180.51,179.31,0.38
08/17/2021,181.49,180.0,182.09,179.87,0.85
08/18/2021,180.41,181.53,181.91,180.03,-0.6
08/19/2021,181.09,180.47,181.49,180.37,0.38
08/20/2021,180.74,181.13,182.32,180.33,-0.19
08/23/2021,180.32,180.76,181.13,180.12,-0.23
08/24/2021,179.8,180.45,180.76,179.75,-0.29
08/25/2021,179.71,179.88,180.55,179.6,-0.05
08/26/2021,180.58,179.75,180.8,179.59,0.48
08/27/2021,179.41,180.63,181.25,179.38,-0.65
08/30/2021,180.03,179.6,180.57,179.53,0.35
08/31/2021,179.34,180.32,180.54,178.74,-0.38
09/01/2021,178.83,179.38,179.65,178.66,-0.28
09/02/2021,179.34,178.96,179.9,178.8,0.29
09/03/2021,178.87,179.39,179.72,178.65,-0.26
09/06/2021,179.05,179.1,179.76,178.88,0.1
09/07/2021,179.68,179.21,180.46,178.84,0.35
09/08/2021,180.51,179.71,180.9,179.57,0.46
09/09/2021,181.08,180.62,181.44,180.46,0.32
09/10/2021,181.58,181.21,181.93,180.83,0.28
09/13/2021,181.76,181.62,182.48,181.56,0.1
09/14/2021,182.01,181.88,182.26,181.04,0.14
09/15/2021,181.29,182.07,182.34,181.07,-0.4
09/16/2021,181.95,181.33,182.37,181.15,0.36
09/17/2021,182.57,182.01,182.96,181.54,0.34
09/20/2021,183.34,182.73,184.4,182.71,0.42
09/21/2021,183.08,183.63,183.82,182.9,-0.14
09/22/2021,182.76,183.17,183.43,182.32,-0.17
09/23/2021,181.86,182.9,183.63,181.24,-0.49
09/24/2021,182.4,181.89,182.79,181.42,0.3
09/27/2021,182.4,182.46,182.93,181.67,0.0
09/28/2021,183.77,182.29,184.0,182.18,0.75
09/29/2021,183.42,183.91,184.02,182.73,-0.19
09/30/2021,183.66,183.57,184.01,182.86,0.13
10/01/2021,183.05,183.79,184.45,182.92,-0.33
10/04/2021,183.64,183.02,183.96,182.79,0.32
10/05/2021,184.0,183.74,184.46,183.64,0.2
10/06/2021,184.58,184.08,185.82,183.96,0.32
10/07/2021,184.69,184.71,184.91,184.3,0.06
10/08/2021,185.72,184.8,185.83,184.67,0.56
10/11/2021,185.28,185.69,185.85,185.13,-0.24
10/12/2021,185.64,185.37,186.16,185.3,0.19
10/13/2021,184.48,185.75,186.0,184.54,-0.62
10/14/2021,183.44,184.64,185.12,183.51,-0.56
10/15/2021,183.63,183.58,184.2,183.51,0.1
10/18/2021,184.35,183.74,184.92,183.65,0.39
10/19/2021,184.1,184.43,184.74,183.87,-0.14
10/20/2021,183.83,184.18,184.71,183.37,-0.15
10/21/2021,184.2,183.88,184.57,183.44,0.2
10/22/2021,184.38,184.24,184.93,183.66,0.1
10/25/2021,182.9,184.41,184.65,182.73,-0.8
10/26/2021,182.95,182.93,183.29,182.32,0.03
10/27/2021,183.31,182.99,183.61,182.59,0.2
10/28/2021,182.78,183.36,183.76,182.43,-0.29
10/29/2021,183.32,182.82,183.8,182.65,0.3
11/01/2021,184.03,183.37,184.39,183.16,0.39
11/02/2021,184.12,184.06,184.36,183.46,0.05
11/03/2021,183.98,184.15,185.26,183.9,-0.08
11/04/2021,185.35,184.01,185.82,183.71,0.74
11/05/2021,184.54,185.38,185.65,184.6,-0.44
11/08/2021,184.64,184.64,185.49,184.42,0.05
11/09/2021,184.3,184.73,184.8,183.6,-0.18
11/10/2021,185.47,184.35,185.66,184.1,0.63
11/11/2021,185.0,185.51,185.84,184.27,-0.25
11/12/2021,184.81,185.03,187.03,183.91,-0.1
11/15/2021,185.37,184.96,185.6,184.45,0.3
11/16/2021,185.16,185.41,185.52,184.54,-0.11
11/17/2021,185.07,185.21,185.76,184.79,-0.05
11/18/2021,185.12,185.1,185.99,184.68,0.03
11/19/2021,185.83,185.24,186.11,184.96,0.38
11/22/2021,186.34,186.2,186.57,185.69,0.27
11/23/2021,186.01,186.45,186.59,185.91,-0.18
11/24/2021,185.95,186.19,186.32,185.49,-0.03
11/25/2021,186.36,185.98,186.68,185.84,0.22
11/26/2021,186.82,186.38,187.22,186.3,0.25
11/29/2021,186.37,187.04,187.21,186.29,-0.24
11/30/2021,185.83,186.43,187.02,185.76,-0.29
12/01/2021,184.79,185.85,186.27,184.25,-0.56
12/02/2021,184.5,184.84,185.2,184.02,-0.16
12/03/2021,185.04,184.54,185.84,184.38,0.29
12/06/2021,185.12,185.82,186.13,185.01,0.04
12/07/2021,184.79,185.16,185.74,184.77,-0.18
12/08/2021,185.22,184.84,185.74,184.57,0.23
12/09/2021,184.72,184.97,185.38,184.54,-0.27
12/10/2021,185.33,184.75,185.74,184.4,0.33
12/13/2021,185.98,185.4,186.29,184.77,0.35
12/14/2021,186.12,186.13,186.32,185.6,0.08
12/15/2021,186.03,186.14,186.92,185.93,-0.05
12/16/2021,186.25,186.16,186.68,185.59,0.12
12/17/2021,186.25,186.29,186.49,185.26,0.0
12/20/2021,186.57,186.35,187.12,186.14,0.17
12/21/2021,186.85,186.64,187.38,186.49,0.15
12/22/2021,186.84,186.82,187.29,186.72,-0.01
12/23/2021,186.09,186.49,186.93,186.01,-0.4
12/24/2021,186.24,186.12,186.57,185.96,0.08
12/27/2021,186.07,186.43,186.58,185.96,-0.09
12/28/2021,186.54,186.24,186.76,186.04,0.25
12/29/2021,186.02,186.56,186.66,185.9,-0.28
12/30/2021,186.5,186.04,186.9,185.72,0.26
12/31/2021,186.78,186.8,187.41,186.32,0.15
01/03/2022,187.58,187.12,187.83,186.84,0.43
01/04/2022,187.9,188.0,188.18,187.13,0.17
01/05/2022,188.26,187.92,188.46,187.76,0.19
01/06/2022,188.75,188.65,189.35,187.9,0.26
01/07/2022,187.75,188.79,189.13,187.73,-0.53
01/10/2022,187.87,187.87,188.54,187.6,0.06
01/11/2022,187.04,187.9,187.98,187.03,-0.44
01/12/2022,186.49,186.77,187.49,186.38,-0.29
01/13/2022,186.49,186.51,187.13,186.12,0.0
01/14/2022,187.32,186.6,187.7,186.47,0.45
01/17/2022,187.42,187.41,188.16,187.24,0.05
01/18/2022,187.72,187.59,188.02,187.01,0.16
01/19/2022,187.25,187.79,187.96,187.01,-0.25
01/20/2022,188.03,187.27,188.27,187.1,0.42
01/21/2022,188.11,188.05,188.51,187.74,0.04
01/24/2022,188.84,188.24,189.34,188.17,0.39
01/25/2022,189.1,188.87,189.62,188.79,0.14
01/26/2022,189.37,189.11,189.63,188.9,0.14
01/27/2022,188.91,189.96,190.42,188.85,-0.24
01/28/2022,190.14,189.04,190.86,189.01,0.65
01/31/2022,189.36,190.18,190.68,189.31,-0.41
02/01/2022,189.0,189.4,189.91,188.9,-0.19
02/02/2022,188.55,189.04,189.34,188.46,-0.24
02/03/2022,188.55,188.71,189.78,188.45,0.0
02/04/2022,188.36,188.75,188.97,188.15,-0.1
02/07/2022,188.0,189.34,189.46,188.1,-0.19
02/08/2022,187.9,188.13,188.57,187.9,-0.05
02/09/2022,187.64,187.92,188.15,187.49,-0.14
02/10/2022,188.78,187.68,188.96,187.59,0.61
02/11/2022,188.74,188.87,189.15,187.72,-0.02
02/14/2022,188.3,188.8,188.86,187.71,-0.23
02/15/2022,188.77,188.35,189.08,188.16,0.25
02/16/2022,188.69,188.8,189.29,188.54,-0.04
02/17/2022,189.1,188.84,189.38,188.59,0.22
02/18/2022,188.99,189.13,189.38,188.51,-0.06
02/21/2022,188.4,189.43,189.66,187.82,-0.31
02/22/2022,188.38,188.57,188.88,187.99,-0.01
02/23/2022,188.78,188.57,189.07,188.1,0.21
02/24/2022,190.53,188.85,191.41,188.74,0.93
02/25/2022,189.55,190.57,190.85,189.59,-0.51
02/28/2022,190.19,191.04,191.5,190.32,0.34
03/01/2022,190.93,190.38,191.12,189.67,0.39
03/02/2022,190.34,190.96,191.54,190.15,-0.31
03/03/2022,190.73,190.35,191.34,190.19,0.2
03/04/2022,192.6,190.96,193.01,190.87,0.98
03/07/2022,194.89,193.3,195.2,193.05,1.19
03/08/2022,195.19,194.95,196.23,194.34,0.15
03/09/2022,193.59,195.24,195.6,193.54,-0.82
03/10/2022,194.36,193.62,194.88,193.6,0.4
03/11/2022,195.1,194.37,195.49,194.17,0.38
03/14/2022,194.74,195.13,195.52,194.3,-0.18
03/15/2022,194.71,195.11,195.65,194.51,-0.02
03/16/2022,192.86,194.9,195.41,192.9,-0.95
03/17/2022,190.59,192.84,193.27,190.26,-1.18
03/18/2022,190.39,190.73,191.45,190.06,-0.1
03/21/2022,191.54,190.46,191.82,190.27,0.6
03/22/2022,190.84,191.76,192.56,190.76,-0.37
03/23/2022,191.22,190.87,191.46,190.1,0.2
03/24/2022,191.5,191.29,192.35,190.93,0.15
03/25/2022,192.42,191.75,192.63,191.2,0.48
03/28/2022,192.01,192.33,192.76,191.84,-0.21
03/29/2022,189.59,192.06,192.26,189.7,-1.26
03/30/2022,190.65,189.85,190.98,189.74,0.56
03/31/2022,191.49,190.7,191.71,190.26,0.44
04/01/2022,191.67,191.66,192.21,191.13,0.09
04/04/2022,190.73,191.7,191.77,190.71,-0.49
04/05/2022,191.43,190.87,191.78,190.21,0.37
04/06/2022,191.4,191.54,191.96,190.99,-0.02
04/07/2022,192.09,191.45,192.43,191.24,0.36
04/08/2022,193.0,192.24,193.37,191.97,0.47
04/11/2022,193.65,193.08,194.21,193.08,0.34
04/12/2022,192.88,193.86,194.46,192.35,-0.4
04/13/2022,192.07,192.92,193.48,191.85,-0.42
04/14/2022,192.83,192.1,193.09,191.98,0.4
04/15/2022,192.75,192.88,193.4,192.6,-0.04
04/18/2022,193.88,192.91,194.1,192.88,0.59
04/19/2022,193.86,194.04,194.43,193.62,-0.01
